"Step","retrogan_full_150epochs_alllosses - simverb","retrogan_full_150epochs_alllosses - simverb__MIN","retrogan_full_150epochs_alllosses - simverb__MAX","retrogan_full_150epochs_nocyclemae - simverb","retrogan_full_150epochs_nocyclemae - simverb__MIN","retrogan_full_150epochs_nocyclemae - simverb__MAX","retrogan_full_150epochs_nocycledis - simverb","retrogan_full_150epochs_nocycledis - simverb__MIN","retrogan_full_150epochs_nocycledis - simverb__MAX","retrogan_ook_150epochs_alllosses - simverb","retrogan_ook_150epochs_alllosses - simverb__MIN","retrogan_ook_150epochs_alllosses - simverb__MAX","retrogan_full_150epochs_noonewaymm - simverb","retrogan_full_150epochs_noonewaymm - simverb__MIN","retrogan_full_150epochs_noonewaymm - simverb__MAX","retrogan_full_150epochs_nocycleid - simverb","retrogan_full_150epochs_nocycleid - simverb__MIN","retrogan_full_150epochs_nocycleid - simverb__MAX","retrogan_ook_150epochs_noonewaymm - simverb","retrogan_ook_150epochs_noonewaymm - simverb__MIN","retrogan_ook_150epochs_noonewaymm - simverb__MAX","retrogan_ook_150epochs_nocyclemae - simverb","retrogan_ook_150epochs_nocyclemae - simverb__MIN","retrogan_ook_150epochs_nocyclemae - simverb__MAX","retrogan_ook_150epochs_nocycleid - simverb","retrogan_ook_150epochs_nocycleid - simverb__MIN","retrogan_ook_150epochs_nocycleid - simverb__MAX","retrogan_full_150epochs_nocyclemm - simverb","retrogan_full_150epochs_nocyclemm - simverb__MIN","retrogan_full_150epochs_nocyclemm - simverb__MAX","retrogan_ook_150epochs_nocyclemm - simverb","retrogan_ook_150epochs_nocyclemm - simverb__MIN","retrogan_ook_150epochs_nocyclemm - simverb__MAX","retrogan_ook_150epochs_nocycledis - simverb","retrogan_ook_150epochs_nocycledis - simverb__MIN","retrogan_ook_150epochs_nocycledis - simverb__MAX"
"85842","0.6620995354633272","0.6620995354633272","0.6620995354633272","0.7097525063627336","0.7097525063627336","0.7097525063627336","0.6629905848560719","0.6629905848560719","0.6629905848560719","0.4570528533559261","0.4570528533559261","0.4570528533559261","0.23077029260048154","0.23077029260048154","0.23077029260048154","0.7072415466683297","0.7072415466683297","0.7072415466683297","0.2234656313458973","0.2234656313458973","0.2234656313458973","0.4742450893150635","0.4742450893150635","0.4742450893150635","0.47929196800378365","0.47929196800378365","0.47929196800378365","0.6926614932474529","0.6926614932474529","0.6926614932474529","0.473470647481286","0.473470647481286","0.473470647481286","0.45401693780112223","0.45401693780112223","0.45401693780112223"
"88101","0.6597531255300032","0.6597531255300032","0.6597531255300032","0.710798629335836","0.710798629335836","0.710798629335836","0.6609451219107556","0.6609451219107556","0.6609451219107556","0.45862198371969726","0.45862198371969726","0.45862198371969726","0.2340160459601826","0.2340160459601826","0.2340160459601826","0.7070407037518264","0.7070407037518264","0.7070407037518264","0.23277106393310126","0.23277106393310126","0.23277106393310126","0.4664698691782872","0.4664698691782872","0.4664698691782872","0.4650423599129852","0.4650423599129852","0.4650423599129852","0.6947368309062164","0.6947368309062164","0.6947368309062164","0.46597509707640244","0.46597509707640244","0.46597509707640244","0.4577910435303056","0.4577910435303056","0.4577910435303056"
"90360","0.6635489511727132","0.6635489511727132","0.6635489511727132","0.709178376053622","0.709178376053622","0.709178376053622","0.6656392091243128","0.6656392091243128","0.6656392091243128","0.46498810646406147","0.46498810646406147","0.46498810646406147","0.23417391475116942","0.23417391475116942","0.23417391475116942","0.7107459659794015","0.7107459659794015","0.7107459659794015","0.2255556754028087","0.2255556754028087","0.2255556754028087","0.4636233077957161","0.4636233077957161","0.4636233077957161","0.46785072676573475","0.46785072676573475","0.46785072676573475","0.6983951711285208","0.6983951711285208","0.6983951711285208","0.4657464239132783","0.4657464239132783","0.4657464239132783","0.46092455613696576","0.46092455613696576","0.46092455613696576"
"92619","0.6677054883004828","0.6677054883004828","0.6677054883004828","0.7106458786592073","0.7106458786592073","0.7106458786592073","0.6648244678409023","0.6648244678409023","0.6648244678409023","0.46431140319089037","0.46431140319089037","0.46431140319089037","0.2284887025108208","0.2284887025108208","0.2284887025108208","0.7098039068287448","0.7098039068287448","0.7098039068287448","0.25362076896951574","0.25362076896951574","0.25362076896951574","0.46570389699153664","0.46570389699153664","0.46570389699153664","0.4717424151783762","0.4717424151783762","0.4717424151783762","0.6961223724411968","0.6961223724411968","0.6961223724411968","0.47064893752343334","0.47064893752343334","0.47064893752343334","0.4566490644667049","0.4566490644667049","0.4566490644667049"
"94878","0.6666741164977649","0.6666741164977649","0.6666741164977649","0.7137357598923546","0.7137357598923546","0.7137357598923546","0.6661167479343376","0.6661167479343376","0.6661167479343376","0.45781381810682026","0.45781381810682026","0.45781381810682026","0.23412629196928522","0.23412629196928522","0.23412629196928522","0.7097704034921165","0.7097704034921165","0.7097704034921165","0.24006147502115602","0.24006147502115602","0.24006147502115602","0.45859007431919546","0.45859007431919546","0.45859007431919546","0.4721510113869512","0.4721510113869512","0.4721510113869512","0.6950029868474532","0.6950029868474532","0.6950029868474532","0.4703023617893641","0.4703023617893641","0.4703023617893641","0.45876918595852056","0.45876918595852056","0.45876918595852056"
"97137","0.6709689119711901","0.6709689119711901","0.6709689119711901","0.7171697806553481","0.7171697806553481","0.7171697806553481","0.6700343357807436","0.6700343357807436","0.6700343357807436","0.46447247875497183","0.46447247875497183","0.46447247875497183","0.21304059070333525","0.21304059070333525","0.21304059070333525","0.7090150067681334","0.7090150067681334","0.7090150067681334","0.25333467010401384","0.25333467010401384","0.25333467010401384","0.4649548294434526","0.4649548294434526","0.4649548294434526","0.4697667488683629","0.4697667488683629","0.4697667488683629","0.698318859403605","0.698318859403605","0.698318859403605","0.46216240649728435","0.46216240649728435","0.46216240649728435","0.45990288152575814","0.45990288152575814","0.45990288152575814"
"99396","0.671814270590841","0.671814270590841","0.671814270590841","0.7164312457509328","0.7164312457509328","0.7164312457509328","0.6717221001645735","0.6717221001645735","0.6717221001645735","0.46011287156243286","0.46011287156243286","0.46011287156243286","0.20517387433076412","0.20517387433076412","0.20517387433076412","0.7110752329703042","0.7110752329703042","0.7110752329703042","0.21497907727727367","0.21497907727727367","0.21497907727727367","0.4625784643310023","0.4625784643310023","0.4625784643310023","0.4649865284833232","0.4649865284833232","0.4649865284833232","0.700910422522919","0.700910422522919","0.700910422522919","0.4648800491337945","0.4648800491337945","0.4648800491337945","0.4614611977894987","0.4614611977894987","0.4614611977894987"
"101655","0.6744949792458287","0.6744949792458287","0.6744949792458287","0.7168696785330521","0.7168696785330521","0.7168696785330521","0.6726981931134237","0.6726981931134237","0.6726981931134237","0.45946605181525446","0.45946605181525446","0.45946605181525446","0.2073024612744816","0.2073024612744816","0.2073024612744816","0.7139121001528057","0.7139121001528057","0.7139121001528057","0.23274744665279193","0.23274744665279193","0.23274744665279193","0.46584477085286813","0.46584477085286813","0.46584477085286813","0.464279828793361","0.464279828793361","0.464279828793361","0.6996987309272606","0.6996987309272606","0.6996987309272606","0.46679739186198665","0.46679739186198665","0.46679739186198665","0.46239585353458607","0.46239585353458607","0.46239585353458607"
"103914","0.6739069255103161","0.6739069255103161","0.6739069255103161","0.7157016023061119","0.7157016023061119","0.7157016023061119","0.6736578669471734","0.6736578669471734","0.6736578669471734","0.4618309833864859","0.4618309833864859","0.4618309833864859","0.2179858666208142","0.2179858666208142","0.2179858666208142","0.7096216130819764","0.7096216130819764","0.7096216130819764","0.22125916162838133","0.22125916162838133","0.22125916162838133","0.4559565651263715","0.4559565651263715","0.4559565651263715","0.46291103294576114","0.46291103294576114","0.46291103294576114","0.7012673215429185","0.7012673215429185","0.7012673215429185","0.4683942197375332","0.4683942197375332","0.4683942197375332","0.46056458785795124","0.46056458785795124","0.46056458785795124"
"106173","0.6759627561798223","0.6759627561798223","0.6759627561798223","0.715570391588196","0.715570391588196","0.715570391588196","0.6778269783708675","0.6778269783708675","0.6778269783708675","0.46184655992147483","0.46184655992147483","0.46184655992147483","0.18972597664467267","0.18972597664467267","0.18972597664467267","0.7135505180949393","0.7135505180949393","0.7135505180949393","0.20610242282191985","0.20610242282191985","0.20610242282191985","0.4541401279121858","0.4541401279121858","0.4541401279121858","0.46249414382612763","0.46249414382612763","0.46249414382612763","0.7018566982622941","0.7018566982622941","0.7018566982622941","0.46252230202768074","0.46252230202768074","0.46252230202768074","0.4639823813957665","0.4639823813957665","0.4639823813957665"
"108432","0.6799550693127463","0.6799550693127463","0.6799550693127463","0.7178684272294279","0.7178684272294279","0.7178684272294279","0.6778087256168513","0.6778087256168513","0.6778087256168513","0.4617336922565693","0.4617336922565693","0.4617336922565693","0.20505297878087178","0.20505297878087178","0.20505297878087178","0.7168113920542538","0.7168113920542538","0.7168113920542538","0.21446368158011228","0.21446368158011228","0.21446368158011228","0.4564493736480788","0.4564493736480788","0.4564493736480788","0.4678474360517685","0.4678474360517685","0.4678474360517685","0.7032290109604838","0.7032290109604838","0.7032290109604838","0.46828912816329993","0.46828912816329993","0.46828912816329993","0.4565208215403632","0.4565208215403632","0.4565208215403632"
"110691","0.6765428495174624","0.6765428495174624","0.6765428495174624","0.7213038138959612","0.7213038138959612","0.7213038138959612","0.677103355337458","0.677103355337458","0.677103355337458","0.4581699648231487","0.4581699648231487","0.4581699648231487","0.23108187477456718","0.23108187477456718","0.23108187477456718","0.7143431732355869","0.7143431732355869","0.7143431732355869","0.22122414356801243","0.22122414356801243","0.22122414356801243","0.4636124470176067","0.4636124470176067","0.4636124470176067","0.46550325871730286","0.46550325871730286","0.46550325871730286","0.7055989518565885","0.7055989518565885","0.7055989518565885","0.4705185904459955","0.4705185904459955","0.4705185904459955","0.4609886434520878","0.4609886434520878","0.4609886434520878"
"112950","0.6779753628869445","0.6779753628869445","0.6779753628869445","0.7201018018452588","0.7201018018452588","0.7201018018452588","0.6782279177602034","0.6782279177602034","0.6782279177602034","0.45858210588662235","0.45858210588662235","0.45858210588662235","0.23632911700502718","0.23632911700502718","0.23632911700502718","0.7161038798636664","0.7161038798636664","0.7161038798636664","0.2172352035464836","0.2172352035464836","0.2172352035464836","0.46132530795269344","0.46132530795269344","0.46132530795269344","0.4672720551690193","0.4672720551690193","0.4672720551690193","0.7073590131130907","0.7073590131130907","0.7073590131130907","0.4631367549790422","0.4631367549790422","0.4631367549790422","0.45903204817723037","0.45903204817723037","0.45903204817723037"
"115209","0.6801469848485285","0.6801469848485285","0.6801469848485285","0.7167730400528134","0.7167730400528134","0.7167730400528134","0.6790740322295605","0.6790740322295605","0.6790740322295605","0.4576237736027682","0.4576237736027682","0.4576237736027682","0.23111956144182794","0.23111956144182794","0.23111956144182794","0.717142538864643","0.717142538864643","0.717142538864643","0.19677157859383432","0.19677157859383432","0.19677157859383432","0.4543273421130778","0.4543273421130778","0.4543273421130778","0.46072529447831606","0.46072529447831606","0.46072529447831606","0.7047145503376542","0.7047145503376542","0.7047145503376542","0.4646349626315258","0.4646349626315258","0.4646349626315258","0.4579862166720984","0.4579862166720984","0.4579862166720984"
"117468","0.6800465224262175","0.6800465224262175","0.6800465224262175","0.7218436097653376","0.7218436097653376","0.7218436097653376","0.6810496990994277","0.6810496990994277","0.6810496990994277","0.4612523498925713","0.4612523498925713","0.4612523498925713","0.2309225797557941","0.2309225797557941","0.2309225797557941","0.7133109923040274","0.7133109923040274","0.7133109923040274","0.19292360442030485","0.19292360442030485","0.19292360442030485","0.44695731808955225","0.44695731808955225","0.44695731808955225","0.46168932407765406","0.46168932407765406","0.46168932407765406","0.7054098668021488","0.7054098668021488","0.7054098668021488","0.4645113163795101","0.4645113163795101","0.4645113163795101","0.46017724944172633","0.46017724944172633","0.46017724944172633"
"119727","0.684090505897418","0.684090505897418","0.684090505897418","0.719799520332097","0.719799520332097","0.719799520332097","0.6835486443292484","0.6835486443292484","0.6835486443292484","0.4633579215136025","0.4633579215136025","0.4633579215136025","0.21928288710681654","0.21928288710681654","0.21928288710681654","0.7126308563192357","0.7126308563192357","0.7126308563192357","0.18844926663427397","0.18844926663427397","0.18844926663427397","0.44715167514815624","0.44715167514815624","0.44715167514815624","0.4650087899537434","0.4650087899537434","0.4650087899537434","0.7070047885151468","0.7070047885151468","0.7070047885151468","0.4604697420298838","0.4604697420298838","0.4604697420298838","0.45833285907260757","0.45833285907260757","0.45833285907260757"
"121986","0.6793407505440349","0.6793407505440349","0.6793407505440349","0.7165043801650318","0.7165043801650318","0.7165043801650318","0.6822190321983617","0.6822190321983617","0.6822190321983617","0.46154287655377707","0.46154287655377707","0.46154287655377707","0.23078829082118235","0.23078829082118235","0.23078829082118235","0.7179181212607677","0.7179181212607677","0.7179181212607677","0.19474551325618067","0.19474551325618067","0.19474551325618067","0.456528226371827","0.456528226371827","0.456528226371827","0.4631786600754792","0.4631786600754792","0.4631786600754792","0.7097634250532809","0.7097634250532809","0.7097634250532809","0.45959375473644287","0.45959375473644287","0.45959375473644287","0.4586799733861237","0.4586799733861237","0.4586799733861237"
"124245","0.6852332034134427","0.6852332034134427","0.6852332034134427","0.7210429337379023","0.7210429337379023","0.7210429337379023","0.6862254585005804","0.6862254585005804","0.6862254585005804","0.4618763917362608","0.4618763917362608","0.4618763917362608","0.19390727013609022","0.19390727013609022","0.19390727013609022","0.7209515748198553","0.7209515748198553","0.7209515748198553","0.19676253096253749","0.19676253096253749","0.19676253096253749","0.4548784871624932","0.4548784871624932","0.4548784871624932","0.4608798046680211","0.4608798046680211","0.4608798046680211","0.7123741621887485","0.7123741621887485","0.7123741621887485","0.462314007551584","0.462314007551584","0.462314007551584","0.4656504631687613","0.4656504631687613","0.4656504631687613"
"126504","0.6832160139958456","0.6832160139958456","0.6832160139958456","0.7193216336858816","0.7193216336858816","0.7193216336858816","0.6867316486980984","0.6867316486980984","0.6867316486980984","0.46243264353113145","0.46243264353113145","0.46243264353113145","0.17883257774806693","0.17883257774806693","0.17883257774806693","0.7185949226157983","0.7185949226157983","0.7185949226157983","0.2163903579951012","0.2163903579951012","0.2163903579951012","0.44901555962989304","0.44901555962989304","0.44901555962989304","0.45847886085049777","0.45847886085049777","0.45847886085049777","0.711282314408457","0.711282314408457","0.711282314408457","0.46326435351962847","0.46326435351962847","0.46326435351962847","0.46129704540837463","0.46129704540837463","0.46129704540837463"
"128763","0.6869288429782086","0.6869288429782086","0.6869288429782086","0.7220470944524382","0.7220470944524382","0.7220470944524382","0.6862410477722453","0.6862410477722453","0.6862410477722453","0.4644654748427841","0.4644654748427841","0.4644654748427841","0.20180719998753238","0.20180719998753238","0.20180719998753238","0.7175756432373182","0.7175756432373182","0.7175756432373182","0.20108104902302962","0.20108104902302962","0.20108104902302962","0.4463000293223182","0.4463000293223182","0.4463000293223182","0.4602837920172915","0.4602837920172915","0.4602837920172915","0.7088245331360709","0.7088245331360709","0.7088245331360709","0.45779015504217446","0.45779015504217446","0.45779015504217446","0.45901868989121736","0.45901868989121736","0.45901868989121736"
"131022","0.6859877153324686","0.6859877153324686","0.6859877153324686","0.7237457301686391","0.7237457301686391","0.7237457301686391","0.6856256383157602","0.6856256383157602","0.6856256383157602","0.46250856727729794","0.46250856727729794","0.46250856727729794","0.1926221737241771","0.1926221737241771","0.1926221737241771","0.7134288666023508","0.7134288666023508","0.7134288666023508","0.2042691279580986","0.2042691279580986","0.2042691279580986","0.44789806900162016","0.44789806900162016","0.44789806900162016","0.45675437036305344","0.45675437036305344","0.45675437036305344","0.7112905487893117","0.7112905487893117","0.7112905487893117","0.4543122566335318","0.4543122566335318","0.4543122566335318","0.4599865283542423","0.4599865283542423","0.4599865283542423"
"133281","0.6860986388567252","0.6860986388567252","0.6860986388567252","0.7253144827709948","0.7253144827709948","0.7253144827709948","0.6866094758635012","0.6866094758635012","0.6866094758635012","0.4654421430415113","0.4654421430415113","0.4654421430415113","0.18449680207689184","0.18449680207689184","0.18449680207689184","0.7211242670723276","0.7211242670723276","0.7211242670723276","0.19265425769122307","0.19265425769122307","0.19265425769122307","0.45191019534792587","0.45191019534792587","0.45191019534792587","0.4635749871935036","0.4635749871935036","0.4635749871935036","0.7125302284601059","0.7125302284601059","0.7125302284601059","0.4557928223864313","0.4557928223864313","0.4557928223864313","0.46174438378639887","0.46174438378639887","0.46174438378639887"
"135540","0.6901261905458478","0.6901261905458478","0.6901261905458478","0.7234221537924233","0.7234221537924233","0.7234221537924233","0.6923154124242265","0.6923154124242265","0.6923154124242265","0.4648106677702563","0.4648106677702563","0.4648106677702563","0.18932150334000106","0.18932150334000106","0.18932150334000106","0.7186888516831129","0.7186888516831129","0.7186888516831129","0.1996831066822411","0.1996831066822411","0.1996831066822411","0.46131386709070415","0.46131386709070415","0.46131386709070415","0.4591422009385175","0.4591422009385175","0.4591422009385175","0.7105779820981848","0.7105779820981848","0.7105779820981848","0.4586690387397403","0.4586690387397403","0.4586690387397403","0.4614153320390917","0.4614153320390917","0.4614153320390917"
"137799","0.6896529265936252","0.6896529265936252","0.6896529265936252","0.7230377861009278","0.7230377861009278","0.7230377861009278","0.6853359372990858","0.6853359372990858","0.6853359372990858","0.4667856864367535","0.4667856864367535","0.4667856864367535","0.1713047679303475","0.1713047679303475","0.1713047679303475","0.7189386488138293","0.7189386488138293","0.7189386488138293","0.20023061348936932","0.20023061348936932","0.20023061348936932","0.452292925295195","0.452292925295195","0.452292925295195","0.45901342404544604","0.45901342404544604","0.45901342404544604","0.711760170282325","0.711760170282325","0.711760170282325","0.45680415379909345","0.45680415379909345","0.45680415379909345","0.46317280397133026","0.46317280397133026","0.46317280397133026"
"140058","0.689442743865049","0.689442743865049","0.689442743865049","0.7231664116934841","0.7231664116934841","0.7231664116934841","0.6873170091165275","0.6873170091165275","0.6873170091165275","0.4634251769019566","0.4634251769019566","0.4634251769019566","0.1748846312390575","0.1748846312390575","0.1748846312390575","0.7203246842995853","0.7203246842995853","0.7203246842995853","0.20864399202426376","0.20864399202426376","0.20864399202426376","0.4574076534077208","0.4574076534077208","0.4574076534077208","0.4624333763798798","0.4624333763798798","0.4624333763798798","0.714835845502818","0.714835845502818","0.714835845502818","0.46259518479270967","0.46259518479270967","0.46259518479270967","0.4636623204445809","0.4636623204445809","0.4636623204445809"
"142317","0.6921835973440311","0.6921835973440311","0.6921835973440311","0.7238291279643015","0.7238291279643015","0.7238291279643015","0.6910785330928445","0.6910785330928445","0.6910785330928445","0.46427804341428036","0.46427804341428036","0.46427804341428036","0.17269576620948546","0.17269576620948546","0.17269576620948546","0.7231211045685136","0.7231211045685136","0.7231211045685136","0.21964141569771442","0.21964141569771442","0.21964141569771442","0.4487193900613177","0.4487193900613177","0.4487193900613177","0.4537796558346225","0.4537796558346225","0.4537796558346225","0.7147196998933583","0.7147196998933583","0.7147196998933583","0.4575520414827122","0.4575520414827122","0.4575520414827122","0.4649092518502198","0.4649092518502198","0.4649092518502198"
"144576","0.6913916164074366","0.6913916164074366","0.6913916164074366","0.7263601544127184","0.7263601544127184","0.7263601544127184","0.6920980118977197","0.6920980118977197","0.6920980118977197","0.467205789882283","0.467205789882283","0.467205789882283","0.1813586920454087","0.1813586920454087","0.1813586920454087","0.72605333679213","0.72605333679213","0.72605333679213","0.22208711961615457","0.22208711961615457","0.22208711961615457","0.4459706422537329","0.4459706422537329","0.4459706422537329","0.45787752248187824","0.45787752248187824","0.45787752248187824","0.7162721043420944","0.7162721043420944","0.7162721043420944","0.45735002688249826","0.45735002688249826","0.45735002688249826","0.4650680117511701","0.4650680117511701","0.4650680117511701"
"146835","0.6919992695080992","0.6919992695080992","0.6919992695080992","0.7228166043233646","0.7228166043233646","0.7228166043233646","0.6918875884535239","0.6918875884535239","0.6918875884535239","0.46320990674861195","0.46320990674861195","0.46320990674861195","0.17632710052535241","0.17632710052535241","0.17632710052535241","0.7230042186610285","0.7230042186610285","0.7230042186610285","0.20409860567215993","0.20409860567215993","0.20409860567215993","0.45025808777861515","0.45025808777861515","0.45025808777861515","0.4599339125853888","0.4599339125853888","0.4599339125853888","0.712430429884558","0.712430429884558","0.712430429884558","0.4618395249373959","0.4618395249373959","0.4618395249373959","0.46217870468394484","0.46217870468394484","0.46217870468394484"
"149094","0.6888952735184823","0.6888952735184823","0.6888952735184823","0.7260137258693995","0.7260137258693995","0.7260137258693995","0.6907100886258623","0.6907100886258623","0.6907100886258623","0.46481200914766513","0.46481200914766513","0.46481200914766513","0.1789021477698594","0.1789021477698594","0.1789021477698594","0.7235781923316607","0.7235781923316607","0.7235781923316607","0.20429588688911787","0.20429588688911787","0.20429588688911787","0.4516368987185669","0.4516368987185669","0.4516368987185669","0.45468686866736924","0.45468686866736924","0.45468686866736924","0.7190268388385451","0.7190268388385451","0.7190268388385451","0.45966710385451054","0.45966710385451054","0.45966710385451054","0.4647407324687527","0.4647407324687527","0.4647407324687527"
"151353","0.6959969220600049","0.6959969220600049","0.6959969220600049","0.7235390410489752","0.7235390410489752","0.7235390410489752","0.6935378441659983","0.6935378441659983","0.6935378441659983","0.4656849036308302","0.4656849036308302","0.4656849036308302","0.22856522761006817","0.22856522761006817","0.22856522761006817","0.722744363595451","0.722744363595451","0.722744363595451","0.19776869299301095","0.19776869299301095","0.19776869299301095","0.4446010057168094","0.4446010057168094","0.4446010057168094","0.4505423555216988","0.4505423555216988","0.4505423555216988","0.7157998330108273","0.7157998330108273","0.7157998330108273","0.4557331190072328","0.4557331190072328","0.4557331190072328","0.4633317893533152","0.4633317893533152","0.4633317893533152"
"153612","0.6961786202621929","0.6961786202621929","0.6961786202621929","0.722215042592447","0.722215042592447","0.722215042592447","0.6944267089388011","0.6944267089388011","0.6944267089388011","0.4635838797728056","0.4635838797728056","0.4635838797728056","0.23282532091365885","0.23282532091365885","0.23282532091365885","0.7254262931518198","0.7254262931518198","0.7254262931518198","0.20798342508783885","0.20798342508783885","0.20798342508783885","0.44435028816661293","0.44435028816661293","0.44435028816661293","0.45272530969576136","0.45272530969576136","0.45272530969576136","0.7175639491491265","0.7175639491491265","0.7175639491491265","0.46314458089671107","0.46314458089671107","0.46314458089671107","0.4619132607368801","0.4619132607368801","0.4619132607368801"
"155871","0.6929595878521505","0.6929595878521505","0.6929595878521505","0.7230493171122833","0.7230493171122833","0.7230493171122833","0.6974297092240974","0.6974297092240974","0.6974297092240974","0.4654797661981464","0.4654797661981464","0.4654797661981464","0.22403558960091052","0.22403558960091052","0.22403558960091052","0.7203963248835294","0.7203963248835294","0.7203963248835294","0.19275884063820747","0.19275884063820747","0.19275884063820747","0.44259705250883297","0.44259705250883297","0.44259705250883297","0.4439162258839237","0.4439162258839237","0.4439162258839237","0.717985365572259","0.717985365572259","0.717985365572259","0.4547785716474558","0.4547785716474558","0.4547785716474558","0.46338724424881306","0.46338724424881306","0.46338724424881306"
"158130","0.6933654430375512","0.6933654430375512","0.6933654430375512","0.7230516291882948","0.7230516291882948","0.7230516291882948","0.696936947401425","0.696936947401425","0.696936947401425","0.46682162569767827","0.46682162569767827","0.46682162569767827","0.19969180371848025","0.19969180371848025","0.19969180371848025","0.7209832871838739","0.7209832871838739","0.7209832871838739","0.18131259994213633","0.18131259994213633","0.18131259994213633","0.4500231063532396","0.4500231063532396","0.4500231063532396","0.45094908163987324","0.45094908163987324","0.45094908163987324","0.7185148102133224","0.7185148102133224","0.7185148102133224","0.45818665602724223","0.45818665602724223","0.45818665602724223","0.46411689801342404","0.46411689801342404","0.46411689801342404"
"160389","0.6979124711188278","0.6979124711188278","0.6979124711188278","0.7253539807939554","0.7253539807939554","0.7253539807939554","0.696458767889506","0.696458767889506","0.696458767889506","0.4646420595819533","0.4646420595819533","0.4646420595819533","0.1935337724706732","0.1935337724706732","0.1935337724706732","0.7264352652002056","0.7264352652002056","0.7264352652002056","0.16040184526816878","0.16040184526816878","0.16040184526816878","0.44552013689098413","0.44552013689098413","0.44552013689098413","0.44932051302615117","0.44932051302615117","0.44932051302615117","0.7155733061477476","0.7155733061477476","0.7155733061477476","0.4564071667208816","0.4564071667208816","0.4564071667208816","0.4607392629729556","0.4607392629729556","0.4607392629729556"
"162648","0.6983101289020057","0.6983101289020057","0.6983101289020057","0.7224687396850717","0.7224687396850717","0.7224687396850717","0.6970958029136629","0.6970958029136629","0.6970958029136629","0.46221041820531406","0.46221041820531406","0.46221041820531406","0.1791228229553214","0.1791228229553214","0.1791228229553214","0.7235647184872896","0.7235647184872896","0.7235647184872896","0.15296333390589886","0.15296333390589886","0.15296333390589886","0.43904426182124784","0.43904426182124784","0.43904426182124784","0.45163082811442273","0.45163082811442273","0.45163082811442273","0.7161215621292429","0.7161215621292429","0.7161215621292429","0.4557203475121076","0.4557203475121076","0.4557203475121076","0.45791765518843874","0.45791765518843874","0.45791765518843874"
"164907","0.6968713628970248","0.6968713628970248","0.6968713628970248","0.7272899568220841","0.7272899568220841","0.7272899568220841","0.6945725178470246","0.6945725178470246","0.6945725178470246","0.46967945543221884","0.46967945543221884","0.46967945543221884","0.18033903573253274","0.18033903573253274","0.18033903573253274","0.7232007725863158","0.7232007725863158","0.7232007725863158","0.15184309491188763","0.15184309491188763","0.15184309491188763","0.43939762662357273","0.43939762662357273","0.43939762662357273","0.4441110406541615","0.4441110406541615","0.4441110406541615","0.7154489715951932","0.7154489715951932","0.7154489715951932","0.4579977321669001","0.4579977321669001","0.4579977321669001","0.46516541160016456","0.46516541160016456","0.46516541160016456"
"167166","0.6987195079262891","0.6987195079262891","0.6987195079262891","0.7258822231876776","0.7258822231876776","0.7258822231876776","0.6990822463623754","0.6990822463623754","0.6990822463623754","0.46566376428497613","0.46566376428497613","0.46566376428497613","0.17277634150174845","0.17277634150174845","0.17277634150174845","0.7229103077889655","0.7229103077889655","0.7229103077889655","0.13497359237769646","0.13497359237769646","0.13497359237769646","0.4433571518655692","0.4433571518655692","0.4433571518655692","0.44881995636792343","0.44881995636792343","0.44881995636792343","0.7189318149769391","0.7189318149769391","0.7189318149769391","0.4571162092219345","0.4571162092219345","0.4571162092219345","0.4624592025800118","0.4624592025800118","0.4624592025800118"
"169425","0.6965405884792831","0.6965405884792831","0.6965405884792831","0.72709601750356","0.72709601750356","0.72709601750356","0.7008020583227434","0.7008020583227434","0.7008020583227434","0.46630346422500574","0.46630346422500574","0.46630346422500574","0.17772860470943544","0.17772860470943544","0.17772860470943544","0.7209478811837841","0.7209478811837841","0.7209478811837841","0.1199704523018019","0.1199704523018019","0.1199704523018019","0.4379819679889113","0.4379819679889113","0.4379819679889113","0.4482541235833658","0.4482541235833658","0.4482541235833658","0.7176087624046527","0.7176087624046527","0.7176087624046527","0.4520342093923299","0.4520342093923299","0.4520342093923299","0.45916168819292524","0.45916168819292524","0.45916168819292524"
"171684","0.7007843612011644","0.7007843612011644","0.7007843612011644","0.7291437270724312","0.7291437270724312","0.7291437270724312","0.6985729511932257","0.6985729511932257","0.6985729511932257","0.46510904781453677","0.46510904781453677","0.46510904781453677","0.19530860952960322","0.19530860952960322","0.19530860952960322","0.7223043615428646","0.7223043615428646","0.7223043615428646","0.12904365726907005","0.12904365726907005","0.12904365726907005","0.4418691752630867","0.4418691752630867","0.4418691752630867","0.4477807008425492","0.4477807008425492","0.4477807008425492","0.7188312439932768","0.7188312439932768","0.7188312439932768","0.4526078581887796","0.4526078581887796","0.4526078581887796","0.4613175975048904","0.4613175975048904","0.4613175975048904"
"173943","0.7009537137433197","0.7009537137433197","0.7009537137433197","0.7278132138567007","0.7278132138567007","0.7278132138567007","0.7016005121991984","0.7016005121991984","0.7016005121991984","0.4639248937783202","0.4639248937783202","0.4639248937783202","0.21359506661764202","0.21359506661764202","0.21359506661764202","0.7269973057443854","0.7269973057443854","0.7269973057443854","0.1378969620536509","0.1378969620536509","0.1378969620536509","0.4416358926828829","0.4416358926828829","0.4416358926828829","0.44831711446325184","0.44831711446325184","0.44831711446325184","0.7213562485325717","0.7213562485325717","0.7213562485325717","0.4545451808436657","0.4545451808436657","0.4545451808436657","0.46750029290577677","0.46750029290577677","0.46750029290577677"
