"Step","retrogan_full_150epochs_alllosses - card","retrogan_full_150epochs_alllosses - card__MIN","retrogan_full_150epochs_alllosses - card__MAX","retrogan_full_150epochs_nocyclemae - card","retrogan_full_150epochs_nocyclemae - card__MIN","retrogan_full_150epochs_nocyclemae - card__MAX","retrogan_full_150epochs_nocycledis - card","retrogan_full_150epochs_nocycledis - card__MIN","retrogan_full_150epochs_nocycledis - card__MAX","retrogan_ook_150epochs_alllosses - card","retrogan_ook_150epochs_alllosses - card__MIN","retrogan_ook_150epochs_alllosses - card__MAX","retrogan_full_150epochs_noonewaymm - card","retrogan_full_150epochs_noonewaymm - card__MIN","retrogan_full_150epochs_noonewaymm - card__MAX","retrogan_full_150epochs_nocycleid - card","retrogan_full_150epochs_nocycleid - card__MIN","retrogan_full_150epochs_nocycleid - card__MAX","retrogan_ook_150epochs_noonewaymm - card","retrogan_ook_150epochs_noonewaymm - card__MIN","retrogan_ook_150epochs_noonewaymm - card__MAX","retrogan_ook_150epochs_nocyclemae - card","retrogan_ook_150epochs_nocyclemae - card__MIN","retrogan_ook_150epochs_nocyclemae - card__MAX","retrogan_ook_150epochs_nocycleid - card","retrogan_ook_150epochs_nocycleid - card__MIN","retrogan_ook_150epochs_nocycleid - card__MAX","retrogan_full_150epochs_nocyclemm - card","retrogan_full_150epochs_nocyclemm - card__MIN","retrogan_full_150epochs_nocyclemm - card__MAX","retrogan_ook_150epochs_nocyclemm - card","retrogan_ook_150epochs_nocyclemm - card__MIN","retrogan_ook_150epochs_nocyclemm - card__MAX","retrogan_ook_150epochs_nocycledis - card","retrogan_ook_150epochs_nocycledis - card__MIN","retrogan_ook_150epochs_nocycledis - card__MAX"
"85842","0.5138724307797218","0.5138724307797218","0.5138724307797218","0.5218848204050978","0.5218848204050978","0.5218848204050978","0.5219262245965153","0.5219262245965153","0.5219262245965153","0.5023718789645341","0.5023718789645341","0.5023718789645341","0.28713844630884305","0.28713844630884305","0.28713844630884305","0.4953235826999806","0.4953235826999806","0.4953235826999806","0.30044411765161017","0.30044411765161017","0.30044411765161017","0.5031228754127963","0.5031228754127963","0.5031228754127963","0.5109179922111979","0.5109179922111979","0.5109179922111979","0.5140018006082758","0.5140018006082758","0.5140018006082758","0.505051834678608","0.505051834678608","0.505051834678608","0.5212723390379568","0.5212723390379568","0.5212723390379568"
"88101","0.5173094380179587","0.5173094380179587","0.5173094380179587","0.5184495252917706","0.5184495252917706","0.5184495252917706","0.515647946070381","0.515647946070381","0.515647946070381","0.5007297632598386","0.5007297632598386","0.5007297632598386","0.26401446615553004","0.26401446615553004","0.26401446615553004","0.5025372660549113","0.5025372660549113","0.5025372660549113","0.30732061679716055","0.30732061679716055","0.30732061679716055","0.4998416715413558","0.4998416715413558","0.4998416715413558","0.49955413895436124","0.49955413895436124","0.49955413895436124","0.5095719488384741","0.5095719488384741","0.5095719488384741","0.5044994238403163","0.5044994238403163","0.5044994238403163","0.5145873682070168","0.5145873682070168","0.5145873682070168"
"90360","0.523212322717822","0.523212322717822","0.523212322717822","0.5130133825459903","0.5130133825459903","0.5130133825459903","0.5167743572244863","0.5167743572244863","0.5167743572244863","0.50239935648138","0.50239935648138","0.50239935648138","0.28637821809344816","0.28637821809344816","0.28637821809344816","0.5001148181031932","0.5001148181031932","0.5001148181031932","0.32129268355843393","0.32129268355843393","0.32129268355843393","0.502773664569903","0.502773664569903","0.502773664569903","0.5022290000528499","0.5022290000528499","0.5022290000528499","0.5081614919859103","0.5081614919859103","0.5081614919859103","0.5078606591115062","0.5078606591115062","0.5078606591115062","0.5128046285844208","0.5128046285844208","0.5128046285844208"
"92619","0.5178791580214975","0.5178791580214975","0.5178791580214975","0.5112215603095431","0.5112215603095431","0.5112215603095431","0.516235852181194","0.516235852181194","0.516235852181194","0.5006653289004265","0.5006653289004265","0.5006653289004265","0.25444088994690733","0.25444088994690733","0.25444088994690733","0.49774607241084273","0.49774607241084273","0.49774607241084273","0.32397729541707976","0.32397729541707976","0.32397729541707976","0.49915924360777586","0.49915924360777586","0.49915924360777586","0.5002960736683446","0.5002960736683446","0.5002960736683446","0.5096943448899564","0.5096943448899564","0.5096943448899564","0.49674750687653046","0.49674750687653046","0.49674750687653046","0.5104840938239831","0.5104840938239831","0.5104840938239831"
"94878","0.5201704196218913","0.5201704196218913","0.5201704196218913","0.5131196804474054","0.5131196804474054","0.5131196804474054","0.5144336527974275","0.5144336527974275","0.5144336527974275","0.5033604849429684","0.5033604849429684","0.5033604849429684","0.28370396250254964","0.28370396250254964","0.28370396250254964","0.502869919397152","0.502869919397152","0.502869919397152","0.28247162927932656","0.28247162927932656","0.28247162927932656","0.49606821087876113","0.49606821087876113","0.49606821087876113","0.49552726292553656","0.49552726292553656","0.49552726292553656","0.5083466729106111","0.5083466729106111","0.5083466729106111","0.49612976385722746","0.49612976385722746","0.49612976385722746","0.5128464086081357","0.5128464086081357","0.5128464086081357"
"97137","0.5168390421387632","0.5168390421387632","0.5168390421387632","0.5157461635774047","0.5157461635774047","0.5157461635774047","0.5102927116663771","0.5102927116663771","0.5102927116663771","0.5026546927682405","0.5026546927682405","0.5026546927682405","0.29750287497263533","0.29750287497263533","0.29750287497263533","0.5005723104068485","0.5005723104068485","0.5005723104068485","0.3255668989980158","0.3255668989980158","0.3255668989980158","0.5002591794644945","0.5002591794644945","0.5002591794644945","0.5027058268402432","0.5027058268402432","0.5027058268402432","0.5116795954820724","0.5116795954820724","0.5116795954820724","0.5025118973748446","0.5025118973748446","0.5025118973748446","0.5093753050287062","0.5093753050287062","0.5093753050287062"
"99396","0.5186304050246247","0.5186304050246247","0.5186304050246247","0.5128979393920078","0.5128979393920078","0.5128979393920078","0.5189159122931284","0.5189159122931284","0.5189159122931284","0.5007717938384183","0.5007717938384183","0.5007717938384183","0.2766227600324118","0.2766227600324118","0.2766227600324118","0.5009401667076016","0.5009401667076016","0.5009401667076016","0.3218713191392472","0.3218713191392472","0.3218713191392472","0.4945011781152343","0.4945011781152343","0.4945011781152343","0.5015354224277837","0.5015354224277837","0.5015354224277837","0.5112393705845201","0.5112393705845201","0.5112393705845201","0.5041613209297648","0.5041613209297648","0.5041613209297648","0.5099963052612523","0.5099963052612523","0.5099963052612523"
"101655","0.5155209565130431","0.5155209565130431","0.5155209565130431","0.5125049440864807","0.5125049440864807","0.5125049440864807","0.5158703343925131","0.5158703343925131","0.5158703343925131","0.5015599559249675","0.5015599559249675","0.5015599559249675","0.26553234565142164","0.26553234565142164","0.26553234565142164","0.49601400750966396","0.49601400750966396","0.49601400750966396","0.33251739534698704","0.33251739534698704","0.33251739534698704","0.497900080134441","0.497900080134441","0.497900080134441","0.5039671617890734","0.5039671617890734","0.5039671617890734","0.510402705252049","0.510402705252049","0.510402705252049","0.5024698667962649","0.5024698667962649","0.5024698667962649","0.5123392855616666","0.5123392855616666","0.5123392855616666"
"103914","0.5184257434591814","0.5184257434591814","0.5184257434591814","0.5119901582370616","0.5119901582370616","0.5119901582370616","0.5128057352017407","0.5128057352017407","0.5128057352017407","0.5035808479466093","0.5035808479466093","0.5035808479466093","0.280641618305561","0.280641618305561","0.280641618305561","0.49415073537758875","0.49415073537758875","0.49415073537758875","0.2854849273615196","0.2854849273615196","0.2854849273615196","0.4981968832514353","0.4981968832514353","0.4981968832514353","0.49532170353849414","0.49532170353849414","0.49532170353849414","0.5063331722574826","0.5063331722574826","0.5063331722574826","0.4986962599766658","0.4986962599766658","0.4986962599766658","0.5029933385476657","0.5029933385476657","0.5029933385476657"
"106173","0.5208310284026566","0.5208310284026566","0.5208310284026566","0.5216621606485288","0.5216621606485288","0.5216621606485288","0.5175710381764406","0.5175710381764406","0.5175710381764406","0.5007236455452218","0.5007236455452218","0.5007236455452218","0.2635111404361987","0.2635111404361987","0.2635111404361987","0.49434167906418125","0.49434167906418125","0.49434167906418125","0.2747706404590423","0.2747706404590423","0.2747706404590423","0.4984106274307296","0.4984106274307296","0.4984106274307296","0.501589354362444","0.501589354362444","0.501589354362444","0.5067432888121081","0.5067432888121081","0.5067432888121081","0.499130033086448","0.499130033086448","0.499130033086448","0.5108343486454799","0.5108343486454799","0.5108343486454799"
"108432","0.5187496065015801","0.5187496065015801","0.5187496065015801","0.5134117439015395","0.5134117439015395","0.5134117439015395","0.518332871122608","0.518332871122608","0.518332871122608","0.5022025665146075","0.5022025665146075","0.5022025665146075","0.2801765467172438","0.2801765467172438","0.2801765467172438","0.4923952435965459","0.4923952435965459","0.4923952435965459","0.2895236421077087","0.2895236421077087","0.2895236421077087","0.4972368822867387","0.4972368822867387","0.4972368822867387","0.4986870312058102","0.4986870312058102","0.4986870312058102","0.5062655015643994","0.5062655015643994","0.5062655015643994","0.5012882918127473","0.5012882918127473","0.5012882918127473","0.5104771409264833","0.5104771409264833","0.5104771409264833"
"110691","0.5185435251252359","0.5185435251252359","0.5185435251252359","0.5146521783987263","0.5146521783987263","0.5146521783987263","0.5185227917101689","0.5185227917101689","0.5185227917101689","0.5031011606578422","0.5031011606578422","0.5031011606578422","0.2985091241894699","0.2985091241894699","0.2985091241894699","0.49140388151459813","0.49140388151459813","0.49140388151459813","0.2877768779877916","0.2877768779877916","0.2877768779877916","0.49905603588302716","0.49905603588302716","0.49905603588302716","0.4991343969170109","0.4991343969170109","0.4991343969170109","0.5092609476124714","0.5092609476124714","0.5092609476124714","0.4987044656484898","0.4987044656484898","0.4987044656484898","0.5104811706838931","0.5104811706838931","0.5104811706838931"
"112950","0.5134076097462694","0.5134076097462694","0.5134076097462694","0.5111921618720668","0.5111921618720668","0.5111921618720668","0.5193794387931123","0.5193794387931123","0.5193794387931123","0.5085841362837785","0.5085841362837785","0.5085841362837785","0.23365610847768206","0.23365610847768206","0.23365610847768206","0.4960906355391658","0.4960906355391658","0.4960906355391658","0.2954368204366032","0.2954368204366032","0.2954368204366032","0.49591123825592875","0.49591123825592875","0.49591123825592875","0.49526355393027544","0.49526355393027544","0.49526355393027544","0.5031969352549335","0.5031969352549335","0.5031969352549335","0.49551853526441075","0.49551853526441075","0.49551853526441075","0.5112964762141352","0.5112964762141352","0.5112964762141352"
"115209","0.5184749357309815","0.5184749357309815","0.5184749357309815","0.5113117809404636","0.5113117809404636","0.5113117809404636","0.5173501531834978","0.5173501531834978","0.5173501531834978","0.4995238844544299","0.4995238844544299","0.4995238844544299","0.23162822179939635","0.23162822179939635","0.23162822179939635","0.48965837016900543","0.48965837016900543","0.48965837016900543","0.2427677031747542","0.2427677031747542","0.2427677031747542","0.49890614143512696","0.49890614143512696","0.49890614143512696","0.49861585274461895","0.49861585274461895","0.49861585274461895","0.5099745278675818","0.5099745278675818","0.5099745278675818","0.5047600217793389","0.5047600217793389","0.5047600217793389","0.5122578134714443","0.5122578134714443","0.5122578134714443"
"117468","0.5209635092874494","0.5209635092874494","0.5209635092874494","0.5132679671682562","0.5132679671682562","0.5132679671682562","0.5164404302283492","0.5164404302283492","0.5164404302283492","0.4979233817368726","0.4979233817368726","0.4979233817368726","0.2727028500513087","0.2727028500513087","0.2727028500513087","0.48444726745101","0.48444726745101","0.48444726745101","0.2563965097711746","0.2563965097711746","0.2563965097711746","0.5048833365319921","0.5048833365319921","0.5048833365319921","0.4925922632386111","0.4925922632386111","0.4925922632386111","0.5061531903462275","0.5061531903462275","0.5061531903462275","0.4983503898653038","0.4983503898653038","0.4983503898653038","0.5147584554205695","0.5147584554205695","0.5147584554205695"
"119727","0.5200134469990587","0.5200134469990587","0.5200134469990587","0.5105184198404684","0.5105184198404684","0.5105184198404684","0.5166576404166073","0.5166576404166073","0.5166576404166073","0.5002024287876047","0.5002024287876047","0.5002024287876047","0.19823433205007868","0.19823433205007868","0.19823433205007868","0.49149698352646437","0.49149698352646437","0.49149698352646437","0.24627766363780845","0.24627766363780845","0.24627766363780845","0.5030501101041277","0.5030501101041277","0.5030501101041277","0.48317292452877936","0.48317292452877936","0.48317292452877936","0.5004253599786105","0.5004253599786105","0.5004253599786105","0.49531034505128735","0.49531034505128735","0.49531034505128735","0.5091131411217783","0.5091131411217783","0.5091131411217783"
"121986","0.5179671027790621","0.5179671027790621","0.5179671027790621","0.509097815515878","0.509097815515878","0.509097815515878","0.5118977452510738","0.5118977452510738","0.5118977452510738","0.5013596790696592","0.5013596790696592","0.5013596790696592","0.23390033683220063","0.23390033683220063","0.23390033683220063","0.4890759136265031","0.4890759136265031","0.4890759136265031","0.24055701584298383","0.24055701584298383","0.24055701584298383","0.5013626857280373","0.5013626857280373","0.5013626857280373","0.4902498675662147","0.4902498675662147","0.4902498675662147","0.5045467160710578","0.5045467160710578","0.5045467160710578","0.49716962918509694","0.49716962918509694","0.49716962918509694","0.5109079073778874","0.5109079073778874","0.5109079073778874"
"124245","0.5176667918939599","0.5176667918939599","0.5176667918939599","0.5075360861636572","0.5075360861636572","0.5075360861636572","0.5106355333602166","0.5106355333602166","0.5106355333602166","0.5027134478840493","0.5027134478840493","0.5027134478840493","0.2352221599013216","0.2352221599013216","0.2352221599013216","0.4857957119745219","0.4857957119745219","0.4857957119745219","0.24074438912275214","0.24074438912275214","0.24074438912275214","0.4960972961226566","0.4960972961226566","0.4960972961226566","0.48570119015175495","0.48570119015175495","0.48570119015175495","0.5063217720111317","0.5063217720111317","0.5063217720111317","0.4984977161258392","0.4984977161258392","0.4984977161258392","0.5105444566668413","0.5105444566668413","0.5105444566668413"
"126504","0.5208426374447284","0.5208426374447284","0.5208426374447284","0.5099427700384613","0.5099427700384613","0.5099427700384613","0.5132087109427177","0.5132087109427177","0.5132087109427177","0.499531505498236","0.499531505498236","0.499531505498236","0.24534979633452972","0.24534979633452972","0.24534979633452972","0.48640554163600985","0.48640554163600985","0.48640554163600985","0.2635586024537394","0.2635586024537394","0.2635586024537394","0.49837970478449195","0.49837970478449195","0.49837970478449195","0.48337244971949317","0.48337244971949317","0.48337244971949317","0.5001649290761645","0.5001649290761645","0.5001649290761645","0.5011259740194646","0.5011259740194646","0.5011259740194646","0.5100125704478957","0.5100125704478957","0.5100125704478957"
"128763","0.5218100297779381","0.5218100297779381","0.5218100297779381","0.5180691412477747","0.5180691412477747","0.5180691412477747","0.5147416891241962","0.5147416891241962","0.5147416891241962","0.49838043556951445","0.49838043556951445","0.49838043556951445","0.2556681258994655","0.2556681258994655","0.2556681258994655","0.49179109317866143","0.49179109317866143","0.49179109317866143","0.23957279457468453","0.23957279457468453","0.23957279457468453","0.49027231310619135","0.49027231310619135","0.49027231310619135","0.4840505347020823","0.4840505347020823","0.4840505347020823","0.505380458263439","0.505380458263439","0.505380458263439","0.4986670494553379","0.4986670494553379","0.4986670494553379","0.5077298694720515","0.5077298694720515","0.5077298694720515"
"131022","0.5212833425724382","0.5212833425724382","0.5212833425724382","0.5096027462072793","0.5096027462072793","0.5096027462072793","0.510884981607753","0.510884981607753","0.510884981607753","0.4966930320729962","0.4966930320729962","0.4966930320729962","0.2806804960687579","0.2806804960687579","0.2806804960687579","0.4800380029392707","0.4800380029392707","0.4800380029392707","0.2269039889429607","0.2269039889429607","0.2269039889429607","0.4913307194940602","0.4913307194940602","0.4913307194940602","0.4868160757820767","0.4868160757820767","0.4868160757820767","0.4982359489307807","0.4982359489307807","0.4982359489307807","0.4985205792572574","0.4985205792572574","0.4985205792572574","0.504050137208485","0.504050137208485","0.504050137208485"
"133281","0.5233136512810843","0.5233136512810843","0.5233136512810843","0.5107187175753488","0.5107187175753488","0.5107187175753488","0.5161877874062858","0.5161877874062858","0.5161877874062858","0.4999689116535586","0.4999689116535586","0.4999689116535586","0.26639402471123413","0.26639402471123413","0.26639402471123413","0.48368163442272577","0.48368163442272577","0.48368163442272577","0.23330025793087003","0.23330025793087003","0.23330025793087003","0.4929562568185309","0.4929562568185309","0.4929562568185309","0.47767464417651456","0.47767464417651456","0.47767464417651456","0.49550959880756423","0.49550959880756423","0.49550959880756423","0.5071181188899329","0.5071181188899329","0.5071181188899329","0.5142058566661291","0.5142058566661291","0.5142058566661291"
"135540","0.5222186430033745","0.5222186430033745","0.5222186430033745","0.5064733368247976","0.5064733368247976","0.5064733368247976","0.5150741336707163","0.5150741336707163","0.5150741336707163","0.5025489794948432","0.5025489794948432","0.5025489794948432","0.2681831458415772","0.2681831458415772","0.2681831458415772","0.4889430777889851","0.4889430777889851","0.4889430777889851","0.2571172725990776","0.2571172725990776","0.2571172725990776","0.4950725058458226","0.4950725058458226","0.4950725058458226","0.47909531113982134","0.47909531113982134","0.47909531113982134","0.4993583929661923","0.4993583929661923","0.4993583929661923","0.4993978135982631","0.4993978135982631","0.4993978135982631","0.5114748921574849","0.5114748921574849","0.5114748921574849"
"137799","0.5209287239203786","0.5209287239203786","0.5209287239203786","0.5068517373094465","0.5068517373094465","0.5068517373094465","0.5138220901314577","0.5138220901314577","0.5138220901314577","0.5008923316079862","0.5008923316079862","0.5008923316079862","0.26530855839796086","0.26530855839796086","0.26530855839796086","0.48838534265981526","0.48838534265981526","0.48838534265981526","0.2576102184161101","0.2576102184161101","0.2576102184161101","0.49296149759112085","0.49296149759112085","0.49296149759112085","0.4794924823597625","0.4794924823597625","0.4794924823597625","0.4993273868016664","0.4993273868016664","0.4993273868016664","0.504081164252583","0.504081164252583","0.504081164252583","0.5082075314423277","0.5082075314423277","0.5082075314423277"
"140058","0.5164040162546566","0.5164040162546566","0.5164040162546566","0.5120268854043352","0.5120268854043352","0.5120268854043352","0.5126404733887958","0.5126404733887958","0.5126404733887958","0.49948479789551226","0.49948479789551226","0.49948479789551226","0.3104601945312411","0.3104601945312411","0.3104601945312411","0.4873292539044464","0.4873292539044464","0.4873292539044464","0.28521894249290264","0.28521894249290264","0.28521894249290264","0.49890027427537487","0.49890027427537487","0.49890027427537487","0.48802473157057097","0.48802473157057097","0.48802473157057097","0.5011917864306334","0.5011917864306334","0.5011917864306334","0.498578707985904","0.498578707985904","0.498578707985904","0.5065167872142781","0.5065167872142781","0.5065167872142781"
"142317","0.5169866815928797","0.5169866815928797","0.5169866815928797","0.5064086310309485","0.5064086310309485","0.5064086310309485","0.512845636063969","0.512845636063969","0.512845636063969","0.4982283070074026","0.4982283070074026","0.4982283070074026","0.29316508123609625","0.29316508123609625","0.29316508123609625","0.4839344442813656","0.4839344442813656","0.4839344442813656","0.3327482398958078","0.3327482398958078","0.3327482398958078","0.4985416676250494","0.4985416676250494","0.4985416676250494","0.49017484726376237","0.49017484726376237","0.49017484726376237","0.5024674238863326","0.5024674238863326","0.5024674238863326","0.5050540479132476","0.5050540479132476","0.5050540479132476","0.5108220296979579","0.5108220296979579","0.5108220296979579"
"144576","0.5151841898951043","0.5151841898951043","0.5151841898951043","0.5116676314872755","0.5116676314872755","0.5116676314872755","0.5113395090121743","0.5113395090121743","0.5113395090121743","0.492948969847878","0.492948969847878","0.492948969847878","0.2802215555589432","0.2802215555589432","0.2802215555589432","0.485106853132744","0.485106853132744","0.485106853132744","0.31214830793320975","0.31214830793320975","0.31214830793320975","0.49495013067391247","0.49495013067391247","0.49495013067391247","0.48592794230444986","0.48592794230444986","0.48592794230444986","0.5018086316283372","0.5018086316283372","0.5018086316283372","0.5000498617544792","0.5000498617544792","0.5000498617544792","0.5094436647476678","0.5094436647476678","0.5094436647476678"
"146835","0.519446357821601","0.519446357821601","0.519446357821601","0.5128347786864919","0.5128347786864919","0.5128347786864919","0.5154879041504542","0.5154879041504542","0.5154879041504542","0.5004652817204108","0.5004652817204108","0.5004652817204108","0.2640825934442195","0.2640825934442195","0.2640825934442195","0.487658065405426","0.487658065405426","0.487658065405426","0.30385243635782105","0.30385243635782105","0.30385243635782105","0.49458787009847455","0.49458787009847455","0.49458787009847455","0.4868555799324358","0.4868555799324358","0.4868555799324358","0.5032852140856512","0.5032852140856512","0.5032852140856512","0.49796752115223153","0.49796752115223153","0.49796752115223153","0.5063062584890826","0.5063062584890826","0.5063062584890826"
"149094","0.5185080924914308","0.5185080924914308","0.5185080924914308","0.511614242421489","0.511614242421489","0.511614242421489","0.5151834173509376","0.5151834173509376","0.5151834173509376","0.5047906521115675","0.5047906521115675","0.5047906521115675","0.26079988624358985","0.26079988624358985","0.26079988624358985","0.48675347882500686","0.48675347882500686","0.48675347882500686","0.28755482373881286","0.28755482373881286","0.28755482373881286","0.501922383536982","0.501922383536982","0.501922383536982","0.4823383262739433","0.4823383262739433","0.4823383262739433","0.502851503614585","0.502851503614585","0.502851503614585","0.5000267898273404","0.5000267898273404","0.5000267898273404","0.5078454170238942","0.5078454170238942","0.5078454170238942"
"151353","0.5151330767026737","0.5151330767026737","0.5151330767026737","0.5119134466892715","0.5119134466892715","0.5119134466892715","0.5136002864373438","0.5136002864373438","0.5136002864373438","0.49614830491722683","0.49614830491722683","0.49614830491722683","0.2237007517279421","0.2237007517279421","0.2237007517279421","0.48771174678522144","0.48771174678522144","0.48771174678522144","0.2837678122339439","0.2837678122339439","0.2837678122339439","0.5013632494764834","0.5013632494764834","0.5013632494764834","0.48945134921191796","0.48945134921191796","0.48945134921191796","0.5064702884072751","0.5064702884072751","0.5064702884072751","0.5031863284323213","0.5031863284323213","0.5031863284323213","0.5055769767957745","0.5055769767957745","0.5055769767957745"
"153612","0.520084291387097","0.520084291387097","0.520084291387097","0.5106882960388409","0.5106882960388409","0.5106882960388409","0.5118107191946805","0.5118107191946805","0.5118107191946805","0.49915711389142464","0.49915711389142464","0.49915711389142464","0.21127999307811837","0.21127999307811837","0.21127999307811837","0.4842717537681783","0.4842717537681783","0.4842717537681783","0.2627464887478017","0.2627464887478017","0.2627464887478017","0.4956328509215014","0.4956328509215014","0.4956328509215014","0.48067491340573515","0.48067491340573515","0.48067491340573515","0.49893132219904496","0.49893132219904496","0.49893132219904496","0.4989727263904624","0.4989727263904624","0.4989727263904624","0.510016704603166","0.510016704603166","0.510016704603166"
"155871","0.5166557194959769","0.5166557194959769","0.5166557194959769","0.5150254425086459","0.5150254425086459","0.5150254425086459","0.5175600972806752","0.5175600972806752","0.5175600972806752","0.500383997546337","0.500383997546337","0.500383997546337","0.2135514526328024","0.2135514526328024","0.2135514526328024","0.4777259035259498","0.4777259035259498","0.4777259035259498","0.2603251474134035","0.2603251474134035","0.2603251474134035","0.4944255731847639","0.4944255731847639","0.4944255731847639","0.48703574975983943","0.48703574975983943","0.48703574975983943","0.4962914970224922","0.4962914970224922","0.4962914970224922","0.4991161690505926","0.4991161690505926","0.4991161690505926","0.5092047606840273","0.5092047606840273","0.5092047606840273"
"158130","0.5161514987100259","0.5161514987100259","0.5161514987100259","0.5047599591406227","0.5047599591406227","0.5047599591406227","0.514015038256969","0.514015038256969","0.514015038256969","0.49952975161418195","0.49952975161418195","0.49952975161418195","0.2056662069331549","0.2056662069331549","0.2056662069331549","0.47674059651990286","0.47674059651990286","0.47674059651990286","0.23520783651488064","0.23520783651488064","0.23520783651488064","0.49822730478794325","0.49822730478794325","0.49822730478794325","0.4872443575644042","0.4872443575644042","0.4872443575644042","0.5001747215954658","0.5001747215954658","0.5001747215954658","0.49297103955555743","0.49297103955555743","0.49297103955555743","0.5079658086364577","0.5079658086364577","0.5079658086364577"
"160389","0.5217479548101701","0.5217479548101701","0.5217479548101701","0.5074827388570149","0.5074827388570149","0.5074827388570149","0.5167931488393505","0.5167931488393505","0.5167931488393505","0.5041053219174696","0.5041053219174696","0.5041053219174696","0.2152167111147389","0.2152167111147389","0.2152167111147389","0.48057391891562595","0.48057391891562595","0.48057391891562595","0.22996059125762974","0.22996059125762974","0.22996059125762974","0.4905141194303496","0.4905141194303496","0.4905141194303496","0.4952765201445317","0.4952765201445317","0.4952765201445317","0.5052017500060803","0.5052017500060803","0.5052017500060803","0.4953093219522559","0.4953093219522559","0.4953093219522559","0.5083087556077296","0.5083087556077296","0.5083087556077296"
"162648","0.5234149798443466","0.5234149798443466","0.5234149798443466","0.5045828586103134","0.5045828586103134","0.5045828586103134","0.5139358420401025","0.5139358420401025","0.5139358420401025","0.5024468366282702","0.5024468366282702","0.5024468366282702","0.21948775285936595","0.21948775285936595","0.21948775285936595","0.47751533304161026","0.47751533304161026","0.47751533304161026","0.25936445742282865","0.25936445742282865","0.25936445742282865","0.4956128900506012","0.4956128900506012","0.4956128900506012","0.48693135189948267","0.48693135189948267","0.48693135189948267","0.49787721700302284","0.49787721700302284","0.49787721700302284","0.49687128097976935","0.49687128097976935","0.49687128097976935","0.5027032168937343","0.5027032168937343","0.5027032168937343"
"164907","0.5182394767967329","0.5182394767967329","0.5182394767967329","0.5088989584714704","0.5088989584714704","0.5088989584714704","0.5120573695795594","0.5120573695795594","0.5120573695795594","0.5036903613021235","0.5036903613021235","0.5036903613021235","0.191648330390757","0.191648330390757","0.191648330390757","0.47566214574284543","0.47566214574284543","0.47566214574284543","0.2316960595290562","0.2316960595290562","0.2316960595290562","0.49121857531246493","0.49121857531246493","0.49121857531246493","0.48720063574048683","0.48720063574048683","0.48720063574048683","0.4980850522634211","0.4980850522634211","0.4980850522634211","0.4997656072602999","0.4997656072602999","0.4997656072602999","0.5081142206347409","0.5081142206347409","0.5081142206347409"
"167166","0.5181770886353836","0.5181770886353836","0.5181770886353836","0.5097282741945723","0.5097282741945723","0.5097282741945723","0.5173008565138374","0.5173008565138374","0.5173008565138374","0.5050167778771002","0.5050167778771002","0.5050167778771002","0.21374321883409167","0.21374321883409167","0.21374321883409167","0.4780252539507367","0.4780252539507367","0.4780252539507367","0.21925043564320296","0.21925043564320296","0.21925043564320296","0.5029809152022833","0.5029809152022833","0.5029809152022833","0.4816745855573672","0.4816745855573672","0.4816745855573672","0.49722529412423916","0.49722529412423916","0.49722529412423916","0.49273274099950715","0.49273274099950715","0.49273274099950715","0.5085653237893424","0.5085653237893424","0.5085653237893424"
"169425","0.5176938935785085","0.5176938935785085","0.5176938935785085","0.5077454873919608","0.5077454873919608","0.5077454873919608","0.5140379849066754","0.5140379849066754","0.5140379849066754","0.5027003981515047","0.5027003981515047","0.5027003981515047","0.24589237289437582","0.24589237289437582","0.24589237289437582","0.47267782850668744","0.47267782850668744","0.47267782850668744","0.25460543919932216","0.25460543919932216","0.25460543919932216","0.50035439031314","0.50035439031314","0.50035439031314","0.48607641694144926","0.48607641694144926","0.48607641694144926","0.496619807413742","0.496619807413742","0.496619807413742","0.4939425451644653","0.4939425451644653","0.4939425451644653","0.5051437674344382","0.5051437674344382","0.5051437674344382"
"171684","0.5146955243903464","0.5146955243903464","0.5146955243903464","0.5057251173596207","0.5057251173596207","0.5057251173596207","0.5156202806373865","0.5156202806373865","0.5156202806373865","0.5034303479911191","0.5034303479911191","0.5034303479911191","0.25595991791916267","0.25595991791916267","0.25595991791916267","0.4800493614264775","0.4800493614264775","0.4800493614264775","0.24815991530089648","0.24815991530089648","0.24815991530089648","0.49454796923624617","0.49454796923624617","0.49454796923624617","0.48344573701746363","0.48344573701746363","0.48344573701746363","0.4980396809533101","0.4980396809533101","0.4980396809533101","0.4917308973723797","0.4917308973723797","0.4917308973723797","0.5112793967241808","0.5112793967241808","0.5112793967241808"
"173943","0.5168793397128609","0.5168793397128609","0.5168793397128609","0.5070606374280205","0.5070606374280205","0.5070606374280205","0.5151783853740685","0.5151783853740685","0.5151783853740685","0.5004644256579559","0.5004644256579559","0.5004644256579559","0.22352074660280746","0.22352074660280746","0.22352074660280746","0.474093071728396","0.474093071728396","0.474093071728396","0.2492893565942755","0.2492893565942755","0.2492893565942755","0.4936471200992278","0.4936471200992278","0.4936471200992278","0.4818276119410781","0.4818276119410781","0.4818276119410781","0.5001954967696769","0.5001954967696769","0.5001954967696769","0.4877132501144106","0.4877132501144106","0.4877132501144106","0.5109488522187192","0.5109488522187192","0.5109488522187192"
