"Step","retrogan_full_150epochs_alllosses - simlex","retrogan_full_150epochs_alllosses - simlex__MIN","retrogan_full_150epochs_alllosses - simlex__MAX","retrogan_full_150epochs_nocyclemae - simlex","retrogan_full_150epochs_nocyclemae - simlex__MIN","retrogan_full_150epochs_nocyclemae - simlex__MAX","retrogan_full_150epochs_nocycledis - simlex","retrogan_full_150epochs_nocycledis - simlex__MIN","retrogan_full_150epochs_nocycledis - simlex__MAX","retrogan_ook_150epochs_alllosses - simlex","retrogan_ook_150epochs_alllosses - simlex__MIN","retrogan_ook_150epochs_alllosses - simlex__MAX","retrogan_full_150epochs_noonewaymm - simlex","retrogan_full_150epochs_noonewaymm - simlex__MIN","retrogan_full_150epochs_noonewaymm - simlex__MAX","retrogan_full_150epochs_nocycleid - simlex","retrogan_full_150epochs_nocycleid - simlex__MIN","retrogan_full_150epochs_nocycleid - simlex__MAX","retrogan_ook_150epochs_noonewaymm - simlex","retrogan_ook_150epochs_noonewaymm - simlex__MIN","retrogan_ook_150epochs_noonewaymm - simlex__MAX","retrogan_ook_150epochs_nocyclemae - simlex","retrogan_ook_150epochs_nocyclemae - simlex__MIN","retrogan_ook_150epochs_nocyclemae - simlex__MAX","retrogan_ook_150epochs_nocycleid - simlex","retrogan_ook_150epochs_nocycleid - simlex__MIN","retrogan_ook_150epochs_nocycleid - simlex__MAX","retrogan_full_150epochs_nocyclemm - simlex","retrogan_full_150epochs_nocyclemm - simlex__MIN","retrogan_full_150epochs_nocyclemm - simlex__MAX","retrogan_ook_150epochs_nocyclemm - simlex","retrogan_ook_150epochs_nocyclemm - simlex__MIN","retrogan_ook_150epochs_nocyclemm - simlex__MAX","retrogan_ook_150epochs_nocycledis - simlex","retrogan_ook_150epochs_nocycledis - simlex__MIN","retrogan_ook_150epochs_nocycledis - simlex__MAX"
"85842","0.7386179713019503","0.7386179713019503","0.7386179713019503","0.7633472796012706","0.7633472796012706","0.7633472796012706","0.7414587582095489","0.7414587582095489","0.7414587582095489","0.5945558733693028","0.5945558733693028","0.5945558733693028","0.29761174962303116","0.29761174962303116","0.29761174962303116","0.7670613895579017","0.7670613895579017","0.7670613895579017","0.3016960115794818","0.3016960115794818","0.3016960115794818","0.6010472607539031","0.6010472607539031","0.6010472607539031","0.615758428588693","0.615758428588693","0.615758428588693","0.7658508337598385","0.7658508337598385","0.7658508337598385","0.6120947145746771","0.6120947145746771","0.6120947145746771","0.5882592632336564","0.5882592632336564","0.5882592632336564"
"88101","0.7389812987258292","0.7389812987258292","0.7389812987258292","0.7656473362194053","0.7656473362194053","0.7656473362194053","0.7405476953759283","0.7405476953759283","0.7405476953759283","0.5976906165483413","0.5976906165483413","0.5976906165483413","0.28192296429383956","0.28192296429383956","0.28192296429383956","0.7666680917740725","0.7666680917740725","0.7666680917740725","0.31515864310583774","0.31515864310583774","0.31515864310583774","0.6000595448129158","0.6000595448129158","0.6000595448129158","0.6064923756508663","0.6064923756508663","0.6064923756508663","0.764633603839449","0.764633603839449","0.764633603839449","0.612895356491758","0.612895356491758","0.612895356491758","0.5945786701009276","0.5945786701009276","0.5945786701009276"
"90360","0.7402773663400638","0.7402773663400638","0.7402773663400638","0.7630013867422061","0.7630013867422061","0.7630013867422061","0.7438482023289569","0.7438482023289569","0.7438482023289569","0.6002886134496199","0.6002886134496199","0.6002886134496199","0.29371154660005816","0.29371154660005816","0.29371154660005816","0.7667249512039541","0.7667249512039541","0.7667249512039541","0.2772691872624546","0.2772691872624546","0.2772691872624546","0.6000032691430573","0.6000032691430573","0.6000032691430573","0.611998225662813","0.611998225662813","0.611998225662813","0.7679370657014605","0.7679370657014605","0.7679370657014605","0.6097232346168054","0.6097232346168054","0.6097232346168054","0.5909143422361656","0.5909143422361656","0.5909143422361656"
"92619","0.7417840810504788","0.7417840810504788","0.7417840810504788","0.7667231517787282","0.7667231517787282","0.7667231517787282","0.7452649638325092","0.7452649638325092","0.7452649638325092","0.600824324606514","0.600824324606514","0.600824324606514","0.3159961160676768","0.3159961160676768","0.3159961160676768","0.7681205830019271","0.7681205830019271","0.7681205830019271","0.342265194766337","0.342265194766337","0.342265194766337","0.6011995258296263","0.6011995258296263","0.6011995258296263","0.6082684685303043","0.6082684685303043","0.6082684685303043","0.7660622511785239","0.7660622511785239","0.7660622511785239","0.6097558649966549","0.6097558649966549","0.6097558649966549","0.5897970375881886","0.5897970375881886","0.5897970375881886"
"94878","0.7415879196282743","0.7415879196282743","0.7415879196282743","0.7682903909690669","0.7682903909690669","0.7682903909690669","0.7456377818703724","0.7456377818703724","0.7456377818703724","0.5983778826398995","0.5983778826398995","0.5983778826398995","0.3119824589833018","0.3119824589833018","0.3119824589833018","0.7692383329926021","0.7692383329926021","0.7692383329926021","0.32567672287594807","0.32567672287594807","0.32567672287594807","0.5936613664513898","0.5936613664513898","0.5936613664513898","0.6167559962323387","0.6167559962323387","0.6167559962323387","0.7651333626006919","0.7651333626006919","0.7651333626006919","0.6152507740217765","0.6152507740217765","0.6152507740217765","0.5903570319584158","0.5903570319584158","0.5903570319584158"
"97137","0.7434968811034917","0.7434968811034917","0.7434968811034917","0.7718272906407392","0.7718272906407392","0.7718272906407392","0.7430807083521583","0.7430807083521583","0.7430807083521583","0.6050940417059821","0.6050940417059821","0.6050940417059821","0.30214000621315457","0.30214000621315457","0.30214000621315457","0.7705786700782814","0.7705786700782814","0.7705786700782814","0.331586396406574","0.331586396406574","0.331586396406574","0.5936649713199862","0.5936649713199862","0.5936649713199862","0.6120631554245607","0.6120631554245607","0.6120631554245607","0.7659898288267886","0.7659898288267886","0.7659898288267886","0.6089273891609456","0.6089273891609456","0.6089273891609456","0.5898846196460915","0.5898846196460915","0.5898846196460915"
"99396","0.7398989574458966","0.7398989574458966","0.7398989574458966","0.767514146610066","0.767514146610066","0.767514146610066","0.743786690873324","0.743786690873324","0.743786690873324","0.596399688429568","0.596399688429568","0.596399688429568","0.329797954294482","0.329797954294482","0.329797954294482","0.7691571903493875","0.7691571903493875","0.7691571903493875","0.28887946485064725","0.28887946485064725","0.28887946485064725","0.5982426549314492","0.5982426549314492","0.5982426549314492","0.6084822691342385","0.6084822691342385","0.6084822691342385","0.7704390611605852","0.7704390611605852","0.7704390611605852","0.6102723000364967","0.6102723000364967","0.6102723000364967","0.5897328239856445","0.5897328239856445","0.5897328239856445"
"101655","0.7425775373029452","0.7425775373029452","0.7425775373029452","0.7681146069843706","0.7681146069843706","0.7681146069843706","0.7431277642245381","0.7431277642245381","0.7431277642245381","0.596905567643837","0.596905567643837","0.596905567643837","0.32468832688462457","0.32468832688462457","0.32468832688462457","0.7705344607882825","0.7705344607882825","0.7705344607882825","0.27969901915006057","0.27969901915006057","0.27969901915006057","0.59598372029515","0.59598372029515","0.59598372029515","0.6040055236609407","0.6040055236609407","0.6040055236609407","0.768095041996379","0.768095041996379","0.768095041996379","0.607706048847816","0.607706048847816","0.607706048847816","0.5864593866468845","0.5864593866468845","0.5864593866468845"
"103914","0.74191546316455","0.74191546316455","0.74191546316455","0.7695435371762402","0.7695435371762402","0.7695435371762402","0.7469068219973506","0.7469068219973506","0.7469068219973506","0.5974126926140315","0.5974126926140315","0.5974126926140315","0.338074540011252","0.338074540011252","0.338074540011252","0.7673773301114497","0.7673773301114497","0.7673773301114497","0.26651219918927094","0.26651219918927094","0.26651219918927094","0.5926214792151397","0.5926214792151397","0.5926214792151397","0.6057290101212416","0.6057290101212416","0.6057290101212416","0.7676506321107311","0.7676506321107311","0.7676506321107311","0.6096693120414733","0.6096693120414733","0.6096693120414733","0.5847928781618912","0.5847928781618912","0.5847928781618912"
"106173","0.7453907972172883","0.7453907972172883","0.7453907972172883","0.7673655706569632","0.7673655706569632","0.7673655706569632","0.7485160377460535","0.7485160377460535","0.7485160377460535","0.6007087822489467","0.6007087822489467","0.6007087822489467","0.3101284070591258","0.3101284070591258","0.3101284070591258","0.7680116365308066","0.7680116365308066","0.7680116365308066","0.2530941560960216","0.2530941560960216","0.2530941560960216","0.5946539811620556","0.5946539811620556","0.5946539811620556","0.6073655602825738","0.6073655602825738","0.6073655602825738","0.768712967026221","0.768712967026221","0.768712967026221","0.6078700854143148","0.6078700854143148","0.6078700854143148","0.590983695334171","0.590983695334171","0.590983695334171"
"108432","0.750050056778375","0.750050056778375","0.750050056778375","0.7689608784735686","0.7689608784735686","0.7689608784735686","0.750826090502316","0.750826090502316","0.750826090502316","0.5982557624503191","0.5982557624503191","0.5982557624503191","0.2937294144712816","0.2937294144712816","0.2937294144712816","0.7684123667231777","0.7684123667231777","0.7684123667231777","0.26943616889109295","0.26943616889109295","0.26943616889109295","0.5956257068929249","0.5956257068929249","0.5956257068929249","0.6072635948591527","0.6072635948591527","0.6072635948591527","0.7719297796427378","0.7719297796427378","0.7719297796427378","0.6084969161200255","0.6084969161200255","0.6084969161200255","0.5863022528922054","0.5863022528922054","0.5863022528922054"
"110691","0.746546347173997","0.746546347173997","0.746546347173997","0.7695354487899403","0.7695354487899403","0.7695354487899403","0.7462641503570437","0.7462641503570437","0.7462641503570437","0.6012112491752454","0.6012112491752454","0.6012112491752454","0.2978431713542616","0.2978431713542616","0.2978431713542616","0.7711833311174947","0.7711833311174947","0.7711833311174947","0.2998250134623811","0.2998250134623811","0.2998250134623811","0.5965989732688035","0.5965989732688035","0.5965989732688035","0.6044034897074897","0.6044034897074897","0.6044034897074897","0.7715122167000091","0.7715122167000091","0.7715122167000091","0.6114784866616034","0.6114784866616034","0.6114784866616034","0.588812546135367","0.588812546135367","0.588812546135367"
"112950","0.7490932921549026","0.7490932921549026","0.7490932921549026","0.7764838600912038","0.7764838600912038","0.7764838600912038","0.7490833622163648","0.7490833622163648","0.7490833622163648","0.5971203853142033","0.5971203853142033","0.5971203853142033","0.3092032978760828","0.3092032978760828","0.3092032978760828","0.7701307997595066","0.7701307997595066","0.7701307997595066","0.2748961786958628","0.2748961786958628","0.2748961786958628","0.5938620414820206","0.5938620414820206","0.5938620414820206","0.6069514998999839","0.6069514998999839","0.6069514998999839","0.7689599637155943","0.7689599637155943","0.7689599637155943","0.6095884943780653","0.6095884943780653","0.6095884943780653","0.5891482394767111","0.5891482394767111","0.5891482394767111"
"115209","0.7459942064824314","0.7459942064824314","0.7459942064824314","0.774852786441429","0.774852786441429","0.774852786441429","0.7489179775854827","0.7489179775854827","0.7489179775854827","0.598329526848293","0.598329526848293","0.598329526848293","0.26246258369110015","0.26246258369110015","0.26246258369110015","0.7683874094776528","0.7683874094776528","0.7683874094776528","0.2740569002906532","0.2740569002906532","0.2740569002906532","0.5992181480208182","0.5992181480208182","0.5992181480208182","0.6051106638212799","0.6051106638212799","0.6051106638212799","0.7705230383498917","0.7705230383498917","0.7705230383498917","0.6051419100278788","0.6051419100278788","0.6051419100278788","0.5885998781799345","0.5885998781799345","0.5885998781799345"
"117468","0.7514640679898597","0.7514640679898597","0.7514640679898597","0.7739793971928062","0.7739793971928062","0.7739793971928062","0.7514977154361412","0.7514977154361412","0.7514977154361412","0.6012352916627959","0.6012352916627959","0.6012352916627959","0.2896702911763168","0.2896702911763168","0.2896702911763168","0.7697823913160124","0.7697823913160124","0.7697823913160124","0.27088426687341255","0.27088426687341255","0.27088426687341255","0.5889816198893782","0.5889816198893782","0.5889816198893782","0.6022181509611165","0.6022181509611165","0.6022181509611165","0.763460324428842","0.763460324428842","0.763460324428842","0.6034167607422116","0.6034167607422116","0.6034167607422116","0.5868069284775607","0.5868069284775607","0.5868069284775607"
"119727","0.7495522358596831","0.7495522358596831","0.7495522358596831","0.7690301653719838","0.7690301653719838","0.7690301653719838","0.7520344857864792","0.7520344857864792","0.7520344857864792","0.600742321368626","0.600742321368626","0.600742321368626","0.2937788956559223","0.2937788956559223","0.2937788956559223","0.7699077071403587","0.7699077071403587","0.7699077071403587","0.2754866970953405","0.2754866970953405","0.2754866970953405","0.5885506256847873","0.5885506256847873","0.5885506256847873","0.6028449106271848","0.6028449106271848","0.6028449106271848","0.7699626588184121","0.7699626588184121","0.7699626588184121","0.6017527858960816","0.6017527858960816","0.6017527858960816","0.5891623399894347","0.5891623399894347","0.5891623399894347"
"121986","0.7493999045843697","0.7493999045843697","0.7493999045843697","0.770519896878427","0.770519896878427","0.770519896878427","0.755377829892545","0.755377829892545","0.755377829892545","0.5972607464999704","0.5972607464999704","0.5972607464999704","0.32173882918166263","0.32173882918166263","0.32173882918166263","0.7721254114682203","0.7721254114682203","0.7721254114682203","0.2914121339233924","0.2914121339233924","0.2914121339233924","0.595847764391207","0.595847764391207","0.595847764391207","0.6042959213914755","0.6042959213914755","0.6042959213914755","0.7700124469284259","0.7700124469284259","0.7700124469284259","0.6061608842117538","0.6061608842117538","0.6061608842117538","0.5862418909021851","0.5862418909021851","0.5862418909021851"
"124245","0.7493923819036592","0.7493923819036592","0.7493923819036592","0.7710452387722299","0.7710452387722299","0.7710452387722299","0.7568092154873983","0.7568092154873983","0.7568092154873983","0.6022344721691858","0.6022344721691858","0.6022344721691858","0.3295259220892835","0.3295259220892835","0.3295259220892835","0.7700269265842572","0.7700269265842572","0.7700269265842572","0.27285948812032723","0.27285948812032723","0.27285948812032723","0.5953080150593075","0.5953080150593075","0.5953080150593075","0.6101281895466635","0.6101281895466635","0.6101281895466635","0.7672729754846349","0.7672729754846349","0.7672729754846349","0.6091552662050252","0.6091552662050252","0.6091552662050252","0.5870885252466189","0.5870885252466189","0.5870885252466189"
"126504","0.7514126670171016","0.7514126670171016","0.7514126670171016","0.7723570257800769","0.7723570257800769","0.7723570257800769","0.7576576173997736","0.7576576173997736","0.7576576173997736","0.6022969886549616","0.6022969886549616","0.6022969886549616","0.28754460340728094","0.28754460340728094","0.28754460340728094","0.7684119695256363","0.7684119695256363","0.7684119695256363","0.287146924414206","0.287146924414206","0.287146924414206","0.5882291243656582","0.5882291243656582","0.5882291243656582","0.6049969690340951","0.6049969690340951","0.6049969690340951","0.7710561075413203","0.7710561075413203","0.7710561075413203","0.603909947689586","0.603909947689586","0.603909947689586","0.5872561847366524","0.5872561847366524","0.5872561847366524"
"128763","0.7545942193245925","0.7545942193245925","0.7545942193245925","0.771737692504406","0.771737692504406","0.771737692504406","0.7565854067090468","0.7565854067090468","0.7565854067090468","0.604884742674185","0.604884742674185","0.604884742674185","0.2835895389784231","0.2835895389784231","0.2835895389784231","0.7695996985013519","0.7695996985013519","0.7695996985013519","0.2846009964997324","0.2846009964997324","0.2846009964997324","0.5856405518787735","0.5856405518787735","0.5856405518787735","0.6024809874069935","0.6024809874069935","0.6024809874069935","0.7695467448472951","0.7695467448472951","0.7695467448472951","0.6019213119984285","0.6019213119984285","0.6019213119984285","0.5905974989609324","0.5905974989609324","0.5905974989609324"
"131022","0.7524816640186286","0.7524816640186286","0.7524816640186286","0.771595531893413","0.771595531893413","0.771595531893413","0.7569787285654545","0.7569787285654545","0.7569787285654545","0.603255023106938","0.603255023106938","0.603255023106938","0.26299210819537794","0.26299210819537794","0.26299210819537794","0.7659818848759584","0.7659818848759584","0.7659818848759584","0.2846770237200641","0.2846770237200641","0.2846770237200641","0.5881371851710879","0.5881371851710879","0.5881371851710879","0.6053467315601171","0.6053467315601171","0.6053467315601171","0.7696495829016787","0.7696495829016787","0.7696495829016787","0.5992829592229296","0.5992829592229296","0.5992829592229296","0.5868880951933536","0.5868880951933536","0.5868880951933536"
"133281","0.7522687781726687","0.7522687781726687","0.7522687781726687","0.7721974606949924","0.7721974606949924","0.7721974606949924","0.7571951831711433","0.7571951831711433","0.7571951831711433","0.6029918135360975","0.6029918135360975","0.6029918135360975","0.26201023064301626","0.26201023064301626","0.26201023064301626","0.7714527153046621","0.7714527153046621","0.7714527153046621","0.29514012260948097","0.29514012260948097","0.29514012260948097","0.5904637938430579","0.5904637938430579","0.5904637938430579","0.6042166142823541","0.6042166142823541","0.6042166142823541","0.7696362587296044","0.7696362587296044","0.7696362587296044","0.6003152798482022","0.6003152798482022","0.6003152798482022","0.5878332568340983","0.5878332568340983","0.5878332568340983"
"135540","0.7539458605376685","0.7539458605376685","0.7539458605376685","0.7688881732690386","0.7688881732690386","0.7688881732690386","0.75965700149713","0.75965700149713","0.75965700149713","0.6034077034346362","0.6034077034346362","0.6034077034346362","0.28322562177637645","0.28322562177637645","0.28322562177637645","0.7695551040501004","0.7695551040501004","0.7695551040501004","0.29745266598951203","0.29745266598951203","0.29745266598951203","0.5955582976556151","0.5955582976556151","0.5955582976556151","0.6018158440148684","0.6018158440148684","0.6018158440148684","0.7675572425433198","0.7675572425433198","0.7675572425433198","0.5970396759773976","0.5970396759773976","0.5970396759773976","0.5870519211247927","0.5870519211247927","0.5870519211247927"
"137799","0.7550355840290889","0.7550355840290889","0.7550355840290889","0.7703635635369757","0.7703635635369757","0.7703635635369757","0.7590707101191988","0.7590707101191988","0.7590707101191988","0.6029995287974342","0.6029995287974342","0.6029995287974342","0.3008673551994353","0.3008673551994353","0.3008673551994353","0.769251314130436","0.769251314130436","0.769251314130436","0.2947285206377087","0.2947285206377087","0.2947285206377087","0.5909544110427016","0.5909544110427016","0.5909544110427016","0.6008891279872258","0.6008891279872258","0.6008891279872258","0.768167482402548","0.768167482402548","0.768167482402548","0.600799655030675","0.600799655030675","0.600799655030675","0.5895523097393176","0.5895523097393176","0.5895523097393176"
"140058","0.7579934840299871","0.7579934840299871","0.7579934840299871","0.7681139871154802","0.7681139871154802","0.7681139871154802","0.7596718362234909","0.7596718362234909","0.7596718362234909","0.6019971285837002","0.6019971285837002","0.6019971285837002","0.2544111788896431","0.2544111788896431","0.2544111788896431","0.7684075822982459","0.7684075822982459","0.7684075822982459","0.28255878126748313","0.28255878126748313","0.28255878126748313","0.5905714283586624","0.5905714283586624","0.5905714283586624","0.6003286822561559","0.6003286822561559","0.6003286822561559","0.7705623729427903","0.7705623729427903","0.7705623729427903","0.601982042906644","0.601982042906644","0.601982042906644","0.5874489200675314","0.5874489200675314","0.5874489200675314"
"142317","0.7558275477817024","0.7558275477817024","0.7558275477817024","0.7697122558592132","0.7697122558592132","0.7697122558592132","0.7591040242834695","0.7591040242834695","0.7591040242834695","0.5989888206038977","0.5989888206038977","0.5989888206038977","0.24860356707275136","0.24860356707275136","0.24860356707275136","0.7726563020913152","0.7726563020913152","0.7726563020913152","0.34390300874295665","0.34390300874295665","0.34390300874295665","0.5909276302993725","0.5909276302993725","0.5909276302993725","0.5944233478077637","0.5944233478077637","0.5944233478077637","0.7722689261617411","0.7722689261617411","0.7722689261617411","0.597604310337087","0.597604310337087","0.597604310337087","0.5902416280181737","0.5902416280181737","0.5902416280181737"
"144576","0.7556094141136788","0.7556094141136788","0.7556094141136788","0.769637546612542","0.769637546612542","0.769637546612542","0.758859164035418","0.758859164035418","0.758859164035418","0.6049727339659186","0.6049727339659186","0.6049727339659186","0.2813905932071809","0.2813905932071809","0.2813905932071809","0.772569436192616","0.772569436192616","0.772569436192616","0.32703305618988987","0.32703305618988987","0.32703305618988987","0.5901245389974523","0.5901245389974523","0.5901245389974523","0.6016842332113038","0.6016842332113038","0.6016842332113038","0.7686035150309569","0.7686035150309569","0.7686035150309569","0.5972227358988768","0.5972227358988768","0.5972227358988768","0.5864906809986397","0.5864906809986397","0.5864906809986397"
"146835","0.7507568216583346","0.7507568216583346","0.7507568216583346","0.7674668740844819","0.7674668740844819","0.7674668740844819","0.7572047038758504","0.7572047038758504","0.7572047038758504","0.6015756297744238","0.6015756297744238","0.6015756297744238","0.27022422084973685","0.27022422084973685","0.27022422084973685","0.7730419989585546","0.7730419989585546","0.7730419989585546","0.313953058295188","0.313953058295188","0.313953058295188","0.5893739981339027","0.5893739981339027","0.5893739981339027","0.6058354771167999","0.6058354771167999","0.6058354771167999","0.7701314256465417","0.7701314256465417","0.7701314256465417","0.5998949485589721","0.5998949485589721","0.5998949485589721","0.5873941669882488","0.5873941669882488","0.5873941669882488"
"149094","0.756506135708793","0.756506135708793","0.756506135708793","0.7719294907717985","0.7719294907717985","0.7719294907717985","0.7599550922338882","0.7599550922338882","0.7599550922338882","0.5993050139195175","0.5993050139195175","0.5993050139195175","0.2907803791973324","0.2907803791973324","0.2907803791973324","0.7703976947529655","0.7703976947529655","0.7703976947529655","0.30549555001750284","0.30549555001750284","0.30549555001750284","0.5831708377471132","0.5831708377471132","0.5831708377471132","0.5985228777969842","0.5985228777969842","0.5985228777969842","0.7700179595488504","0.7700179595488504","0.7700179595488504","0.5990822402620317","0.5990822402620317","0.5990822402620317","0.5871717303468588","0.5871717303468588","0.5871717303468588"
"151353","0.7583232482616086","0.7583232482616086","0.7583232482616086","0.7693680300261941","0.7693680300261941","0.7693680300261941","0.7621287798523771","0.7621287798523771","0.7621287798523771","0.6015180421490496","0.6015180421490496","0.6015180421490496","0.2690636878693256","0.2690636878693256","0.2690636878693256","0.7733426467246864","0.7733426467246864","0.7733426467246864","0.30057458450247543","0.30057458450247543","0.30057458450247543","0.5828587367697999","0.5828587367697999","0.5828587367697999","0.5947229430806641","0.5947229430806641","0.5947229430806641","0.7684269667419005","0.7684269667419005","0.7684269667419005","0.5993548441565432","0.5993548441565432","0.5993548441565432","0.5878429099379859","0.5878429099379859","0.5878429099379859"
"153612","0.7572755855825762","0.7572755855825762","0.7572755855825762","0.7674578288131957","0.7674578288131957","0.7674578288131957","0.7641899221492938","0.7641899221492938","0.7641899221492938","0.597436386049197","0.597436386049197","0.597436386049197","0.28200882902003865","0.28200882902003865","0.28200882902003865","0.768893926615246","0.768893926615246","0.768893926615246","0.3197037083737405","0.3197037083737405","0.3197037083737405","0.5846128754578526","0.5846128754578526","0.5846128754578526","0.599110075983395","0.599110075983395","0.599110075983395","0.7641683832098838","0.7641683832098838","0.7641683832098838","0.6039670598815394","0.6039670598815394","0.6039670598815394","0.5876251012497691","0.5876251012497691","0.5876251012497691"
"155871","0.7599474070632745","0.7599474070632745","0.7599474070632745","0.7681139931336247","0.7681139931336247","0.7681139931336247","0.7611394570667902","0.7611394570667902","0.7611394570667902","0.6037841865225416","0.6037841865225416","0.6037841865225416","0.2790661691216892","0.2790661691216892","0.2790661691216892","0.770220295587382","0.770220295587382","0.770220295587382","0.28829595070220265","0.28829595070220265","0.28829595070220265","0.5852557456969303","0.5852557456969303","0.5852557456969303","0.5916034378436726","0.5916034378436726","0.5916034378436726","0.7686339608243281","0.7686339608243281","0.7686339608243281","0.6019349972591768","0.6019349972591768","0.6019349972591768","0.5879475594538845","0.5879475594538845","0.5879475594538845"
"158130","0.7588816237509469","0.7588816237509469","0.7588816237509469","0.7691077031466022","0.7691077031466022","0.7691077031466022","0.7625930375788116","0.7625930375788116","0.7625930375788116","0.6037752375415685","0.6037752375415685","0.6037752375415685","0.26647531779211375","0.26647531779211375","0.26647531779211375","0.7699710624650886","0.7699710624650886","0.7699710624650886","0.2847095014939239","0.2847095014939239","0.2847095014939239","0.5822457706910822","0.5822457706910822","0.5822457706910822","0.5956434182923895","0.5956434182923895","0.5956434182923895","0.7674194089782714","0.7674194089782714","0.7674194089782714","0.6019600628313039","0.6019600628313039","0.6019600628313039","0.5891950546233081","0.5891950546233081","0.5891950546233081"
"160389","0.7606049675932435","0.7606049675932435","0.7606049675932435","0.7702497303324658","0.7702497303324658","0.7702497303324658","0.7648712844410305","0.7648712844410305","0.7648712844410305","0.6015776879798662","0.6015776879798662","0.6015776879798662","0.25694980077661067","0.25694980077661067","0.25694980077661067","0.7734659772433932","0.7734659772433932","0.7734659772433932","0.3040159040021136","0.3040159040021136","0.3040159040021136","0.5821870997996856","0.5821870997996856","0.5821870997996856","0.5932707226693151","0.5932707226693151","0.5932707226693151","0.7669880584663368","0.7669880584663368","0.7669880584663368","0.600076245164093","0.600076245164093","0.600076245164093","0.5862998516525226","0.5862998516525226","0.5862998516525226"
"162648","0.7607732890786749","0.7607732890786749","0.7607732890786749","0.7705834183943457","0.7705834183943457","0.7705834183943457","0.7626786276308622","0.7626786276308622","0.7626786276308622","0.6003832848818242","0.6003832848818242","0.6003832848818242","0.2594427750370275","0.2594427750370275","0.2594427750370275","0.7710078961851835","0.7710078961851835","0.7710078961851835","0.2783178429353408","0.2783178429353408","0.2783178429353408","0.5770798676113664","0.5770798676113664","0.5770798676113664","0.5881499917827292","0.5881499917827292","0.5881499917827292","0.7686839655875463","0.7686839655875463","0.7686839655875463","0.596918729326008","0.596918729326008","0.596918729326008","0.5856855314912771","0.5856855314912771","0.5856855314912771"
"164907","0.7605480562885659","0.7605480562885659","0.7605480562885659","0.7733664732411004","0.7733664732411004","0.7733664732411004","0.7629189923249212","0.7629189923249212","0.7629189923249212","0.6032421382594171","0.6032421382594171","0.6032421382594171","0.2534544082480261","0.2534544082480261","0.2534544082480261","0.773292744951994","0.773292744951994","0.773292744951994","0.2838032372738997","0.2838032372738997","0.2838032372738997","0.5773971141022858","0.5773971141022858","0.5773971141022858","0.5921043219979497","0.5921043219979497","0.5921043219979497","0.767529246134788","0.767529246134788","0.767529246134788","0.5989742446577532","0.5989742446577532","0.5989742446577532","0.582008908557162","0.582008908557162","0.582008908557162"
"167166","0.7604315788300855","0.7604315788300855","0.7604315788300855","0.771058328236666","0.771058328236666","0.771058328236666","0.7640004649401384","0.7640004649401384","0.7640004649401384","0.5966324341526035","0.5966324341526035","0.5966324341526035","0.24456797986956938","0.24456797986956938","0.24456797986956938","0.7716213738061894","0.7716213738061894","0.7716213738061894","0.27473779918525815","0.27473779918525815","0.27473779918525815","0.584919523996187","0.584919523996187","0.584919523996187","0.5915746951852143","0.5915746951852143","0.5915746951852143","0.7707797061975863","0.7707797061975863","0.7707797061975863","0.598534864732896","0.598534864732896","0.598534864732896","0.5873872100131278","0.5873872100131278","0.5873872100131278"
"169425","0.7622718010580435","0.7622718010580435","0.7622718010580435","0.7726544605390773","0.7726544605390773","0.7726544605390773","0.7649404630128434","0.7649404630128434","0.7649404630128434","0.6030377319791539","0.6030377319791539","0.6030377319791539","0.24759178457163533","0.24759178457163533","0.24759178457163533","0.7716228723241869","0.7716228723241869","0.7716228723241869","0.25568900627706465","0.25568900627706465","0.25568900627706465","0.5851445845486087","0.5851445845486087","0.5851445845486087","0.5885113994184911","0.5885113994184911","0.5885113994184911","0.7670694719260571","0.7670694719260571","0.7670694719260571","0.595346585347846","0.595346585347846","0.595346585347846","0.5806364165250543","0.5806364165250543","0.5806364165250543"
"171684","0.763165296927669","0.763165296927669","0.763165296927669","0.7709853221249076","0.7709853221249076","0.7709853221249076","0.7613666961875456","0.7613666961875456","0.7613666961875456","0.5998679872713061","0.5998679872713061","0.5998679872713061","0.24012421802918527","0.24012421802918527","0.24012421802918527","0.7692114679952492","0.7692114679952492","0.7692114679952492","0.24324530002005368","0.24324530002005368","0.24324530002005368","0.5812760189116314","0.5812760189116314","0.5812760189116314","0.5824050649596613","0.5824050649596613","0.5824050649596613","0.770225398973976","0.770225398973976","0.770225398973976","0.5953728966758987","0.5953728966758987","0.5953728966758987","0.5863458362951692","0.5863458362951692","0.5863458362951692"
"173943","0.760777387435126","0.760777387435126","0.760777387435126","0.7741306692746756","0.7741306692746756","0.7741306692746756","0.7659744163585491","0.7659744163585491","0.7659744163585491","0.6005423805516326","0.6005423805516326","0.6005423805516326","0.2767753443373224","0.2767753443373224","0.2767753443373224","0.7736534966099975","0.7736534966099975","0.7736534966099975","0.2695370089214798","0.2695370089214798","0.2695370089214798","0.5832950823417263","0.5832950823417263","0.5832950823417263","0.5892813909252853","0.5892813909252853","0.5892813909252853","0.7704827468720068","0.7704827468720068","0.7704827468720068","0.5983949681523291","0.5983949681523291","0.5983949681523291","0.5874684429285111","0.5874684429285111","0.5874684429285111"
